Epoch,accuracy,loss,val_accuracy,val_loss
0,0.8906949996948242,0.2539208739995956,0.9317999839782715,0.17072805464267732
1,0.9395150065422058,0.15463259518146516,0.9368100047111512,0.15727992355823517
2,0.9502549886703491,0.1301577001810074,0.9503199934959412,0.12943457961082458
3,0.9569499969482422,0.11428914368152618,0.9545299887657166,0.1241523876786232
4,0.9616049885749817,0.10283249616622925,0.9549099922180175,0.1201688751578331
5,0.9654299974441528,0.09361389875411988,0.9588799834251404,0.11140048801898957
6,0.9681800127029419,0.0864906519651413,0.9584699988365173,0.11478547006845474
7,0.9706575036048889,0.07946964204311371,0.9605599999427795,0.11098344177007675
8,0.973122501373291,0.07358549386262894,0.960450005531311,0.1167758658528328
